br	cls	clb	clsb	CLs_exp_b_med	CLs_exp_b_p1	CLs_exp_b_p2	CLs_exp_b_m1	CLs_exp_b_m2	CLb_exp_s_med	CLb_exp_s_p1	CLb_exp_s_p2	CLb_exp_s_m1	CLb_exp_s_m2
1.655e-07	0.000691872532661	0.196568	0.000136	0.002964	0.00055	0.0	0.02085	0.112890253262	0.999614	0.98816	0.867362	0.999996	1.0
1.656e-07	0.00063838195507	0.197374	0.000126	0.00298	0.0004625	0.0	0.0204214285714	0.111365566641	0.999696	0.988352	0.86945	1.0	1.0
1.657e-07	0.000607213698741	0.197624	0.00012	0.00312	0.00045	0.0	0.0203023809524	0.110700434894	0.999668	0.988318	0.869896	0.999998	1.0
1.658e-07	0.000640504270028	0.19672	0.000126	0.002992	0.0005125	8.79120879097e-05	0.0207047619048	0.111396265029	0.999636	0.988268	0.868678	0.999998	1.0
1.659e-07	0.000518703850614	0.196644	0.000102	0.002768	0.0004375	0.0	0.0206785714286	0.110962394474	0.999646	0.98809	0.869256	1.0	1.0
1.66e-07	0.000448485342683	0.196216	8.8e-05	0.0028	0.00035	0.0	0.0204261904762	0.110780250704	0.999646	0.988186	0.869784	0.999998	1.0
1.661e-07	0.000559420643639	0.196632	0.00011	0.002824	0.000375	0.0	0.0205404761905	0.111629572781	0.999644	0.988162	0.868638	0.999998	1.0
1.662e-07	0.000640647562488	0.196676	0.000126	0.00288	0.000475	0.0	0.020269047619	0.110903044257	0.999668	0.988548	0.870046	0.999994	1.0
1.663e-07	0.000569128826375	0.196792	0.000112	0.0029	0.0004375	0.0	0.0201214285714	0.111173190074	0.999674	0.988448	0.870956	0.999994	1.0
1.664e-07	0.000490141017655	0.195862	9.6e-05	0.002916	0.0003	0.0	0.0202857142857	0.110743412638	0.99965	0.988396	0.870274	0.999994	1.0
1.665e-07	0.000590553185424	0.196426	0.000116	0.002768	0.000425	0.0	0.0199666666667	0.110510104886	0.99965	0.988554	0.872168	0.999998	1.0
1.666e-07	0.000489366474318	0.196172	9.6e-05	0.002776	0.0003875	0.0	0.0203523809524	0.110765924789	0.99964	0.988362	0.870722	0.999996	1.0
1.667e-07	0.000498834356453	0.196458	9.8e-05	0.002764	0.0003875	0.0	0.0200047619048	0.109926835508	0.999648	0.98837	0.871972	0.999998	1.0
1.668e-07	0.000508817812694	0.196534	0.0001	0.002724	0.0004375	0.0	0.0196095238095	0.109198260425	0.999668	0.988718	0.873396	0.999998	1.0
1.669e-07	0.000355987713338	0.196636	7e-05	0.0025	0.000275	0.0	0.0197214285714	0.109511383986	0.999692	0.988636	0.872836	0.999994	1.0
1.67e-07	0.000366270551847	0.196576	7.2e-05	0.002592	0.000275	0.0	0.0198785714286	0.109462266564	0.99962	0.988602	0.873286	0.999994	1.0
1.671e-07	0.000395914969647	0.197012	7.8e-05	0.002636	0.0002875	0.0	0.0196738095238	0.110035303147	0.999686	0.988716	0.873344	0.999998	1.0
1.672e-07	0.000497330653838	0.197052	9.8e-05	0.002652	0.000475	0.0	0.0194547619048	0.10865796879	0.999654	0.988772	0.874728	0.999998	1.0
1.673e-07	0.000448101678344	0.196384	8.8e-05	0.002564	0.0003875	0.0	0.0196142857143	0.10891992837	0.999636	0.988868	0.87484	0.999996	1.0
1.674e-07	0.000385153351848	0.197324	7.6e-05	0.002528	0.0002875	0.0	0.0195785714286	0.109061140957	0.999628	0.988726	0.87331	0.999998	1.0
1.675e-07	0.000386300562169	0.196738	7.6e-05	0.0024	0.0003	0.0	0.0190071428571	0.107597851113	0.99964	0.98887	0.876308	0.999996	1.0
1.676e-07	0.000458103857235	0.196462	9e-05	0.002464	0.000375	0.0	0.019119047619	0.107528268099	0.99964	0.988858	0.877346	0.999994	1.0
1.677e-07	0.000386190635893	0.196794	7.6e-05	0.0025	0.000325	0.0	0.0192261904762	0.106380148376	0.999624	0.989064	0.876406	0.99999	1.0
1.678e-07	0.000324826928152	0.197028	6.4e-05	0.002464	0.0002625	0.0	0.018930952381	0.105592223075	0.99964	0.9893	0.877492	0.999988	1.0
1.679e-07	0.000356887937188	0.19614	7e-05	0.002436	0.0003125	8.79120879097e-05	0.0191214285714	0.106595037094	0.999658	0.98926	0.875892	0.999988	1.0
1.68e-07	0.000367448174497	0.195946	7.2e-05	0.002352	0.0003125	8.79120879097e-05	0.0189642857143	0.106067024815	0.999678	0.989198	0.877598	0.99999	1.0
1.681e-07	0.000469982426744	0.195752	9.2e-05	0.002388	0.0004625	8.79120879097e-05	0.0190095238095	0.106376055257	0.999666	0.989354	0.877982	0.99999	1.0
1.682e-07	0.000315955766193	0.19623	6.2e-05	0.00226	0.000275	8.79120879097e-05	0.0188476190476	0.106251215145	0.999686	0.989288	0.87845	0.999986	1.0
1.683e-07	0.000336521792336	0.196124	6.6e-05	0.002348	0.000275	8.79120879097e-05	0.0186642857143	0.106007674597	0.99969	0.989274	0.879214	0.999986	1.0
1.684e-07	0.000377489389488	0.196032	7.4e-05	0.002268	0.000325	8.79120879097e-05	0.0186952380952	0.104937324124	0.999696	0.989534	0.879192	0.999994	1.0
1.685e-07	0.000387494136602	0.196132	7.6e-05	0.002336	0.0002625	0.0	0.0183380952381	0.103283704272	0.999722	0.989808	0.88043	0.999994	1.0
1.686e-07	0.000400361351784	0.194824	7.8e-05	0.002308	0.0003	0.0	0.0185619047619	0.104577129701	0.999728	0.9897	0.878956	0.99999	1.0
1.687e-07	0.000349283967866	0.194684	6.8e-05	0.00236	0.0002625	8.79120879097e-05	0.0182238095238	0.102718853927	0.999686	0.989974	0.880532	0.999988	1.0
1.688e-07	0.000348071784687	0.195362	6.8e-05	0.002368	0.0002375	8.79120879097e-05	0.0183666666667	0.103261192121	0.99972	0.990034	0.880004	0.99999	1.0
1.689e-07	0.000389013441438	0.195366	7.6e-05	0.002488	0.0002875	8.79120879097e-05	0.0181833333333	0.10210488616	0.999744	0.990068	0.880948	0.999996	1.0
1.69e-07	0.00044122475784	0.194912	8.6e-05	0.002428	0.0003625	0.0	0.0179714285714	0.102301355845	0.999744	0.989876	0.882214	0.999994	1.0
1.691e-07	0.000358375229104	0.195326	7e-05	0.002428	0.000275	8.79120879097e-05	0.0178119047619	0.102993092863	0.999706	0.989864	0.881958	0.999988	1.0
1.692e-07	0.000275695876815	0.195868	5.4e-05	0.002212	0.00025	8.79120879097e-05	0.017780952381	0.102436428754	0.999698	0.990006	0.88197	0.999994	1.0
1.693e-07	0.000326553937526	0.195986	6.4e-05	0.002416	0.0002875	8.79120879097e-05	0.0182404761905	0.102452801228	0.999742	0.989976	0.881096	0.999996	1.0
1.694e-07	0.000358474333238	0.195272	7e-05	0.002292	0.0002875	0.0	0.017919047619	0.102479406498	0.999712	0.98993	0.882106	0.999994	1.0
1.695e-07	0.000277364014587	0.19469	5.4e-05	0.00232	0.0001875	0.0	0.0179595238095	0.102070094653	0.999732	0.990224	0.88203	0.999994	1.0
1.696e-07	0.000368633394089	0.195316	7.2e-05	0.002344	0.000275	0.0	0.0177476190476	0.102100793042	0.999734	0.9903	0.882844	0.999994	1.0
1.697e-07	0.000348346379247	0.195208	6.8e-05	0.002312	0.000275	0.0	0.0178571428571	0.101055001279	0.999708	0.99036	0.882214	0.999994	1.0
1.698e-07	0.000370008736317	0.19459	7.2e-05	0.002248	0.0003	0.0	0.017630952381	0.100441033512	0.999712	0.990354	0.882858	0.999994	1.0
1.699e-07	0.000423356910527	0.19369	8.2e-05	0.002236	0.0003125	0.0	0.0176333333333	0.100103351241	0.999736	0.990606	0.882828	0.999996	1.0
1.7e-07	0.000503219578323	0.194746	9.8e-05	0.0022	0.000425	0.0	0.0175904761905	0.100748017396	0.999746	0.990384	0.882824	0.999998	1.0
1.701e-07	0.000400978799531	0.194524	7.8e-05	0.002252	0.000325	0.0	0.0174642857143	0.0998045535943	0.999772	0.990428	0.88413	0.999996	1.0
1.702e-07	0.000369370940767	0.194926	7.2e-05	0.002408	0.00025	0.0	0.017419047619	0.100731644922	0.999758	0.9904	0.884542	0.999996	1.0
1.703e-07	0.000246052901374	0.19508	4.8e-05	0.002104	0.0001625	0.0	0.0173023809524	0.100129956511	0.999752	0.990472	0.88482	0.999994	1.0
1.704e-07	0.000276500527399	0.195298	5.4e-05	0.002016	0.0002	0.0	0.0171357142857	0.0993891020721	0.99977	0.990634	0.885584	0.999994	1.0
1.705e-07	0.000285495794035	0.19615	5.59999999999e-05	0.002084	0.0001875	0.0	0.0175047619048	0.099397288309	0.999776	0.990604	0.884212	0.999996	1.0
1.706e-07	0.00038830983037	0.19572	7.6e-05	0.002196	0.000275	0.0	0.0173857142857	0.0994075211051	0.999766	0.990594	0.885236	0.999994	1.0
1.707e-07	0.000379281006222	0.195106	7.4e-05	0.002152	0.0002625	0.0	0.0172404761905	0.0988324379637	0.999754	0.990516	0.885722	0.999994	1.0
1.708e-07	0.000389388148254	0.195178	7.6e-05	0.002172	0.00025	0.0	0.0173119047619	0.098826298286	0.999728	0.990618	0.88576	0.999994	1.0
1.709e-07	0.000441093501564	0.19497	8.6e-05	0.002108	0.0002875	0.0	0.0171642857143	0.0981550268611	0.999762	0.990816	0.886236	0.99999	1.0
1.71e-07	0.000329089450626	0.194476	6.4e-05	0.002136	0.000225	0.0	0.017380952381	0.0984742900998	0.999766	0.990782	0.885502	0.999996	1.0
1.711e-07	0.000287985847552	0.194454	5.59999999999e-05	0.002048	0.000175	0.0	0.0170880952381	0.0983085188028	0.999736	0.990844	0.885804	0.999998	1.0
1.712e-07	0.000246664885198	0.194596	4.8e-05	0.002156	0.000175	0.0	0.0173452380952	0.0986666666667	0.999732	0.990718	0.885116	0.999994	1.0
1.713e-07	0.000330138555025	0.193858	6.4e-05	0.002216	0.0002375	0.0	0.0171380952381	0.0970457917626	0.999748	0.991066	0.886314	0.999992	1.0
1.714e-07	0.000267269736842	0.19456	5.20000000001e-05	0.002208	0.000175	8.79120879097e-05	0.0167619047619	0.0974510104886	0.999768	0.990914	0.887474	0.999996	1.0
1.715e-07	0.000309396367686	0.193926	5.99999999999e-05	0.00228	0.0002	8.79120879097e-05	0.0166857142857	0.0977825530826	0.99977	0.99094	0.887612	0.999992	1.0
1.716e-07	0.000236530610146	0.194478	4.6e-05	0.002084	0.000175	8.79120879097e-05	0.0163119047619	0.0969311844461	0.9998	0.991014	0.888772	0.999998	1.0
1.717e-07	0.000247624353855	0.193842	4.8e-05	0.002184	0.0001875	0.0	0.0162261904762	0.0963724737785	0.999772	0.991258	0.890076	0.999998	1.0
1.718e-07	0.000248015873016	0.193536	4.8e-05	0.002268	0.0002	0.0	0.0165119047619	0.096405218726	0.999752	0.991196	0.88936	0.999998	1.0
1.719e-07	0.000289345871654	0.19354	5.59999999999e-05	0.00212	0.0002125	0.0	0.0165119047619	0.0964993604502	0.999752	0.991086	0.889148	0.999994	1.0
1.72e-07	0.000352039759784	0.19316	6.8e-05	0.00222	0.0002375	0.0	0.0166142857143	0.0955538500895	0.999774	0.991294	0.88937	0.999996	1.0
1.721e-07	0.000309402749559	0.193922	5.99999999999e-05	0.002168	0.0002125	0.0	0.0163404761905	0.0949828600665	0.99974	0.99133	0.890194	0.999996	1.0
1.722e-07	0.000361432097236	0.193674	7e-05	0.002268	0.00025	0.0	0.0163285714286	0.0953021233052	0.99976	0.991352	0.889756	1.0	1.0
1.723e-07	0.000350370981039	0.19408	6.8e-05	0.00208	0.00025	0.0	0.0163738095238	0.0947249936045	0.999782	0.991396	0.890612	0.999996	1.0
1.724e-07	0.00030928472752	0.193996	5.99999999999e-05	0.002056	0.0002375	0.0	0.0160380952381	0.0953451010489	0.999762	0.99127	0.891076	0.999998	1.0
1.725e-07	0.000277749202757	0.19442	5.4e-05	0.00192	0.0002	0.0	0.0156761904762	0.0943954975697	0.999746	0.991364	0.892816	0.999996	1.0
1.726e-07	0.000257493047688	0.19418	5e-05	0.002008	0.000175	0.0	0.0157095238095	0.0931962138654	0.999756	0.991608	0.89299	0.999998	1.0
1.727e-07	0.000256902983157	0.194626	5e-05	0.00202	0.000175	8.79120879097e-05	0.015830952381	0.0929015093374	0.999766	0.99165	0.892486	0.999998	1.0
1.728e-07	0.000247330887506	0.194072	4.8e-05	0.002008	0.0001625	8.79120879097e-05	0.0158023809524	0.0918106932719	0.999772	0.991926	0.892436	1.0	1.0
1.729e-07	0.000206287647496	0.193904	4e-05	0.002104	0.0001625	8.79120879097e-05	0.0159119047619	0.0925720133026	0.999788	0.991746	0.891714	1.0	1.0
1.73e-07	0.000299447570861	0.19369	5.8e-05	0.002092	0.0002375	8.79120879097e-05	0.0158428571429	0.0912233307751	0.999792	0.991976	0.892496	0.999996	1.0
1.731e-07	0.000268511824848	0.19366	5.20000000001e-05	0.00216	0.0001875	0.0	0.0159714285714	0.0913645433615	0.99978	0.9919	0.891786	0.999996	1.0
1.732e-07	0.000217339556834	0.193246	4.2e-05	0.00202	0.000175	0.0	0.0158214285714	0.0914320798158	0.999798	0.991894	0.892614	0.999994	1.0
1.733e-07	0.00025828314031	0.193586	5e-05	0.001924	0.000225	0.0	0.0153214285714	0.0909859299053	0.999782	0.991894	0.894576	0.999996	1.0
1.734e-07	0.000237603305785	0.1936	4.6e-05	0.00186	0.0001875	0.0	0.0150523809524	0.0895533384497	0.999774	0.992006	0.895596	0.999996	1.0
1.735e-07	0.000227324391907	0.193556	4.4e-05	0.002108	0.00015	0.0	0.015380952381	0.0908385776413	0.999786	0.99201	0.893894	0.999998	1.0
1.736e-07	0.000247094070772	0.194258	4.8e-05	0.002104	0.0002	8.79120879097e-05	0.0151904761905	0.0906032233308	0.99978	0.992036	0.895314	0.999996	1.0
1.737e-07	0.000227416036966	0.193478	4.4e-05	0.002112	0.0001625	0.0	0.015219047619	0.0909409056025	0.999814	0.992012	0.895846	0.999998	1.0
1.738e-07	0.000206846623229	0.19338	4e-05	0.001932	0.000175	0.0	0.0153571428571	0.0903064722435	0.999802	0.99204	0.896198	0.999998	1.0
1.739e-07	0.000258064516129	0.19375	5e-05	0.002012	0.0001875	0.0	0.0152833333333	0.089776413405	0.999784	0.992238	0.89619	0.999996	1.0
1.74e-07	0.00026912606486	0.193218	5.20000000001e-05	0.001988	0.0001625	0.0	0.015080952381	0.0895165003837	0.999804	0.992344	0.897238	0.999994	1.0
1.741e-07	0.00022664523839	0.194136	4.4e-05	0.00196	0.0001375	0.0	0.0152547619048	0.0892729598363	0.999808	0.99234	0.896926	0.999996	1.0
1.742e-07	0.000216550657386	0.19395	4.2e-05	0.001852	0.0001625	0.0	0.0150952380952	0.0889618828345	0.9998	0.992372	0.896998	0.999996	1.0
1.743e-07	0.000278652149234	0.19379	5.4e-05	0.001912	0.0002	0.0	0.0151880952381	0.0893200306984	0.999764	0.992122	0.896304	0.999998	1.0
1.744e-07	0.000320539333278	0.193424	6.2e-05	0.001884	0.0002375	0.0	0.0150404761905	0.0892484011256	0.999798	0.992264	0.897694	1.0	1.0
1.745e-07	0.000289091941562	0.19371	5.59999999999e-05	0.001848	0.0002375	0.0	0.0145714285714	0.0888002046559	0.999778	0.992326	0.89881	0.999998	1.0
1.746e-07	0.000247290112517	0.194104	4.8e-05	0.001928	0.000175	0.0	0.0144261904762	0.0873328216935	0.999774	0.992396	0.899222	0.999996	1.0
1.747e-07	0.000227146013588	0.193708	4.4e-05	0.00186	0.0002375	0.0	0.0145261904762	0.0872161678179	0.999798	0.992456	0.899748	0.999998	1.0
1.748e-07	0.000227336137146	0.193546	4.4e-05	0.001884	0.0001875	0.0	0.01455	0.0869030442568	0.999778	0.992608	0.900308	0.999998	1.0
1.749e-07	0.000186522698776	0.193006	3.6e-05	0.001828	0.0001375	0.0	0.0146642857143	0.087097467383	0.999786	0.992494	0.899686	0.999998	1.0
1.75e-07	0.000300917278878	0.192744	5.8e-05	0.001916	0.00025	8.79120879097e-05	0.0146619047619	0.0874331030954	0.999782	0.992278	0.899298	0.999998	1.0
1.751e-07	0.000186698751193	0.192824	3.6e-05	0.00188	0.000175	0.0	0.0145142857143	0.0873041698644	0.999804	0.992426	0.900138	1.0	1.0
1.752e-07	0.000175648867581	0.193568	3.4e-05	0.001844	0.000125	0.0	0.0144071428571	0.0871199795344	0.999788	0.992372	0.901904	1.0	1.0
1.753e-07	0.000207352727725	0.192908	4e-05	0.001832	0.00015	8.79120879097e-05	0.0143261904762	0.0877728319263	0.999836	0.992272	0.901698	1.0	1.0
1.754e-07	0.000196789228379	0.1931	3.8e-05	0.00182	0.000175	0.0	0.0143071428571	0.0872898439499	0.999818	0.99238	0.901294	1.0	1.0
1.755e-07	0.000185603365608	0.193962	3.6e-05	0.0017	0.0001375	8.79120879097e-05	0.0142976190476	0.0874228702993	0.999798	0.992322	0.901462	1.0	1.0
1.756e-07	0.000196842236128	0.193048	3.8e-05	0.001724	0.00015	8.79120879097e-05	0.0143357142857	0.087005372218	0.999846	0.992522	0.901862	1.0	1.0
1.757e-07	0.000206990054128	0.193246	4e-05	0.001724	0.00015	0.0	0.0143333333333	0.0858163213098	0.999822	0.992684	0.9011	1.0	1.0
1.758e-07	0.000247611579968	0.193852	4.8e-05	0.001816	0.00025	0.0	0.014430952381	0.0852739831159	0.999822	0.992674	0.900746	1.0	1.0
1.759e-07	0.000248100480695	0.19347	4.8e-05	0.001788	0.000225	0.0	0.0143333333333	0.0838106932719	0.999842	0.992852	0.902042	1.0	1.0
1.76e-07	0.000186607781545	0.192918	3.6e-05	0.001772	0.0001625	0.0	0.0140404761905	0.0843284727552	0.999836	0.992894	0.902596	1.0	1.0
1.761e-07	0.000176032638522	0.193146	3.4e-05	0.001916	0.0001625	0.0	0.0141452380952	0.0842077257611	0.999828	0.992994	0.902388	1.0	1.0
1.762e-07	0.000155711497737	0.192664	3e-05	0.001824	0.00015	0.0	0.0141952380952	0.0843100537222	0.999842	0.993166	0.902424	0.999998	1.0
1.763e-07	0.000166659722512	0.192008	3.2e-05	0.001736	0.0001625	0.0	0.0140761904762	0.0837799948836	0.99982	0.993024	0.902864	1.0	1.0
1.764e-07	0.000176956146103	0.192138	3.4e-05	0.001636	0.0001875	8.79120879097e-05	0.0137833333333	0.0838066001535	0.999798	0.992874	0.904148	0.999998	1.0
1.765e-07	0.000187281504911	0.192224	3.6e-05	0.00156	0.000175	0.0	0.0137785714286	0.0830125351752	0.99983	0.993016	0.903536	1.0	1.0
1.766e-07	0.000177179305457	0.191896	3.4e-05	0.001636	0.0001625	0.0	0.0137071428571	0.0830207214121	0.999806	0.993034	0.904086	0.999998	1.0
1.767e-07	0.000166040555406	0.192724	3.2e-05	0.001632	0.00015	0.0	0.0137976190476	0.0835835251983	0.999812	0.993016	0.903822	0.999998	1.0
1.768e-07	0.00021729008226	0.19329	4.2e-05	0.001804	0.0001875	0.0	0.0137380952381	0.0828303914045	0.99982	0.992936	0.905224	0.999996	1.0
1.769e-07	0.000238891543239	0.192556	4.6e-05	0.001744	0.0001875	0.0	0.0133452380952	0.0829122537733	0.999838	0.993056	0.906106	0.999998	1.0
1.77e-07	0.000260384118652	0.192024	5e-05	0.00178	0.0001625	0.0	0.0132595238095	0.0823678690202	0.999814	0.993128	0.905688	0.999998	1.0
1.771e-07	0.00023996077163	0.191698	4.6e-05	0.0017	0.0001875	0.0	0.0133642857143	0.0810662573548	0.999812	0.99318	0.9055	0.999998	1.0
1.772e-07	0.000248916177477	0.192836	4.8e-05	0.001632	0.0001625	0.0	0.013280952381	0.0820260936301	0.999832	0.993132	0.905692	1.0	1.0
1.773e-07	0.000260338022889	0.192058	5e-05	0.001636	0.000225	0.0	0.0130857142857	0.0824456382707	0.999846	0.993078	0.906406	0.999998	1.0
1.774e-07	0.000281757750947	0.191654	5.4e-05	0.001568	0.0002375	0.0	0.013269047619	0.0823535431057	0.99981	0.993214	0.90651	0.999996	1.0
1.775e-07	0.000208910012013	0.19147	4e-05	0.001708	0.0001625	0.0	0.0133857142857	0.0821488871834	0.999836	0.993208	0.906844	1.0	1.0
1.776e-07	0.000177201467645	0.191872	3.4e-05	0.001592	0.00015	0.000175824175824	0.0134333333333	0.081647480174	0.999826	0.99342	0.906696	1.0	1.0
1.777e-07	0.000230463021161	0.19092	4.4e-05	0.001608	0.000175	8.79120879097e-05	0.013519047619	0.0814489639294	0.999832	0.99347	0.90638	0.999998	1.0
1.778e-07	0.000229257414393	0.191924	4.4e-05	0.001572	0.0001875	8.79120879097e-05	0.0134785714286	0.0809270913277	0.999826	0.993478	0.90636	0.999998	1.0
1.779e-07	0.000177077799652	0.192006	3.4e-05	0.001516	0.0001625	8.79120879097e-05	0.013230952381	0.0810642107956	0.999838	0.993496	0.906862	1.0	1.0
1.78e-07	0.00020803428405	0.192276	4e-05	0.001648	0.000175	0.000175824175824	0.013180952381	0.0810191864927	0.99983	0.993488	0.906166	0.999998	1.0
1.781e-07	0.000228942493808	0.192188	4.4e-05	0.001496	0.0001375	8.79120879097e-05	0.0130833333333	0.0807449475569	0.999868	0.993556	0.907488	1.0	1.0
1.782e-07	0.00021847690387	0.19224	4.2e-05	0.001552	0.000125	8.79120879097e-05	0.0131214285714	0.0795886415963	0.999844	0.993726	0.908556	1.0	1.0
1.783e-07	0.000239259336315	0.19226	4.6e-05	0.001504	0.000175	8.79120879097e-05	0.0130547619048	0.0792611921207	0.99984	0.993746	0.908544	1.0	1.0
1.784e-07	0.000228528690739	0.192536	4.4e-05	0.001552	0.000175	8.79120879097e-05	0.0131214285714	0.078968534152	0.999854	0.99381	0.9089	1.0	1.0
1.785e-07	0.0002294151998	0.191792	4.4e-05	0.001596	0.000175	0.0	0.0129571428571	0.0792755180353	0.999862	0.993736	0.909732	1.0	1.0
1.786e-07	0.000208075406528	0.192238	4e-05	0.001656	0.0001625	8.79120879097e-05	0.0129023809524	0.0799508825787	0.99987	0.99357	0.909392	0.999998	1.0
1.787e-07	0.000230007632072	0.191298	4.4e-05	0.001496	0.00015	0.0	0.0126380952381	0.0792182143771	0.999878	0.993686	0.909944	0.999994	1.0
1.788e-07	0.000250733919076	0.191438	4.8e-05	0.0016	0.0001375	0.0	0.012730952381	0.0780066513175	0.999888	0.993942	0.910194	0.999998	1.0
1.789e-07	0.000208726870454	0.191638	4e-05	0.001508	0.0001125	0.0	0.0126285714286	0.0779923254029	0.999884	0.993712	0.91199	0.999998	1.0
1.79e-07	0.000261645857099	0.191098	5e-05	0.001444	0.00015	0.0	0.0125166666667	0.0773967766692	0.999858	0.99382	0.911938	0.999998	1.0
1.791e-07	0.000187869868804	0.191622	3.6e-05	0.001484	0.0001125	0.0	0.0122404761905	0.0763714504988	0.999872	0.994072	0.912646	0.999998	1.0
1.792e-07	0.000166491503731	0.192202	3.2e-05	0.001496	0.0001	0.0	0.0122214285714	0.0778142747506	0.999872	0.99397	0.912262	1.0	1.0
1.793e-07	0.000198251215593	0.191676	3.8e-05	0.001488	0.000175	0.0	0.0121642857143	0.0774049629061	0.99986	0.993878	0.912172	1.0	1.0
1.794e-07	0.000155938123752	0.192384	3e-05	0.001444	0.0001	0.0	0.0124380952381	0.0777753901254	0.999854	0.993814	0.911344	1.0	1.0
1.795e-07	0.00014552560731	0.192406	2.8e-05	0.001436	8.74999999997e-05	0.0	0.0123928571429	0.0776300844206	0.99986	0.993822	0.912278	1.0	1.0
1.796e-07	0.000187926750329	0.191564	3.6e-05	0.001572	0.0001375	0.0	0.0124	0.0773537989256	0.999866	0.993976	0.911322	1.0	1.0
1.797e-07	0.000219213545309	0.191594	4.2e-05	0.001492	0.000175	0.0	0.0121166666667	0.0770959324635	0.99986	0.993954	0.912816	1.0	1.0
1.798e-07	0.000240050932546	0.191626	4.6e-05	0.001516	0.0002375	0.0	0.0124	0.0762814018931	0.999874	0.994062	0.912666	0.999998	1.0
1.799e-07	0.000229221584338	0.191954	4.4e-05	0.001556	0.0002125	0.0	0.0121142857143	0.0756101304682	0.999864	0.994178	0.912056	0.999998	1.0
1.8e-07	0.00030280565098	0.191542	5.8e-05	0.001532	0.0001625	0.0	0.0124047619048	0.0762281913533	0.999878	0.99405	0.912364	0.999996	1.0
1.801e-07	0.000260121320584	0.192218	5e-05	0.001468	0.0001375	0.0	0.0119619047619	0.0753338449731	0.999874	0.994132	0.914558	1.0	1.0
1.802e-07	0.000218964402644	0.191812	4.2e-05	0.00142	0.0001125	0.0	0.0121095238095	0.0745254540803	0.999884	0.994266	0.914018	1.0	1.0
1.803e-07	0.000198836284482	0.191112	3.8e-05	0.00138	0.00015	0.0	0.0121095238095	0.074807879253	0.99988	0.994306	0.914506	1.0	1.0
1.804e-07	0.000209137204463	0.191262	4e-05	0.00132	0.0001625	0.0	0.0119333333333	0.0745909439754	0.999878	0.994332	0.915014	1.0	1.0
1.805e-07	0.000209452595642	0.190974	4e-05	0.001352	0.000175	0.0	0.0119	0.0740260936301	0.999906	0.994412	0.914882	0.999998	1.0
1.806e-07	0.000230695021182	0.190728	4.4e-05	0.00156	0.0001875	0.0	0.0120785714286	0.0750166282937	0.99988	0.994274	0.914182	0.999998	1.0
1.807e-07	0.000157084511467	0.19098	3e-05	0.00144	0.000125	0.0	0.0120452380952	0.0740608851369	0.999876	0.994204	0.91439	0.999996	1.0
1.808e-07	9.39731863173e-05	0.191544	1.8e-05	0.001324	7.50000000001e-05	0.0	0.0118642857143	0.073702737273	0.999862	0.9943	0.9145	0.999996	1.0
1.809e-07	9.37744204218e-05	0.19195	1.8e-05	0.001292	8.74999999997e-05	0.0	0.0115238095238	0.0730662573548	0.99987	0.994438	0.915964	0.999996	1.0
1.81e-07	0.000197974409203	0.191944	3.8e-05	0.001264	0.00015	0.0	0.0116476190476	0.0734898951138	0.999852	0.994208	0.91548	0.999996	1.0
1.811e-07	0.000229613935479	0.191626	4.4e-05	0.001412	0.0001375	0.0	0.011480952381	0.0736679457662	0.999888	0.99431	0.916338	0.999996	1.0
1.812e-07	0.000125439036628	0.191328	2.4e-05	0.001376	0.0001	0.0	0.0114285714286	0.0738337170632	0.99987	0.99434	0.916898	0.999996	1.0
1.813e-07	0.000145805994709	0.192036	2.8e-05	0.001324	0.000125	0.0	0.0113619047619	0.073160399079	0.999886	0.994422	0.917478	0.999998	1.0
1.814e-07	0.000157262376549	0.190764	3e-05	0.0013	0.000125	0.0	0.0115976190476	0.0730416986442	0.999884	0.994382	0.916924	0.999998	1.0
1.815e-07	0.000189022021066	0.190454	3.6e-05	0.001268	0.0001375	0.0	0.0114880952381	0.0735328728575	0.999882	0.994566	0.916748	0.999998	1.0
1.816e-07	0.000209683168732	0.190764	4e-05	0.001264	0.00015	0.0	0.0115023809524	0.0724134049629	0.999888	0.994564	0.917418	1.0	1.0
1.817e-07	0.00012550857119	0.191222	2.4e-05	0.001236	8.74999999997e-05	0.0	0.0112738095238	0.0733855205935	0.999904	0.99453	0.917068	0.999998	1.0
1.818e-07	0.000156697240039	0.191452	3e-05	0.001224	0.000125	0.0	0.0111714285714	0.0719590688156	0.999888	0.99459	0.918924	0.999996	1.0
1.819e-07	0.000167322011211	0.191248	3.2e-05	0.001312	0.00015	0.0	0.011269047619	0.0722271680737	0.999886	0.99459	0.918252	0.999998	1.0
1.82e-07	0.000114947333222	0.191392	2.2e-05	0.00126	0.0001125	0.0	0.0111785714286	0.0721084676388	0.999894	0.994604	0.918256	0.999998	1.0
1.821e-07	0.000104749334842	0.190932	2e-05	0.001304	7.50000000001e-05	0.0	0.0109428571429	0.0719017651573	0.999896	0.994588	0.918536	1.0	1.0
1.822e-07	0.000126087504728	0.190344	2.4e-05	0.001236	8.74999999997e-05	0.0	0.0111976190476	0.07236838066	0.999888	0.994608	0.919002	1.0	1.0
1.823e-07	0.000104821802935	0.1908	2e-05	0.001324	7.50000000001e-05	0.0	0.0108857142857	0.0711077001791	0.999906	0.994822	0.920092	1.0	1.0
